Code,Constituency,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% Votes,Round,Last Updated Time,Last Updated Date,AC_No,AC_Name,Alliance,Rank,Seat_Total,Vote_Share_Pct
S2265,KALASAPAKKAM - 65,SARAVANAN. K,Independent,404,1,405,0.19,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,10,214127,0.18914008975981544
S2265,KALASAPAKKAM - 65,SATHYA. V,Naadaalum Makkal Katchi,242,3,245,0.11,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,-,11,214127,0.11441807899050563
S2265,KALASAPAKKAM - 65,KAMARAJ. G,Independent,184,14,198,0.09,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,12,214127,0.09246848832702088
S2265,KALASAPAKKAM - 65,KOTHANDAPANI. B,Independent,173,2,175,0.08,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,13,214127,0.0817271992789326
S2265,KALASAPAKKAM - 65,RAJA. N,Independent,152,4,156,0.07,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,14,214127,0.07285396050007706
S2265,KALASAPAKKAM - 65,MANIKANDAN. K,Independent,145,2,147,0.07,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,15,214127,0.06865084739430338
S2265,KALASAPAKKAM - 65,KRISHNAMURTHY. M,Independent,105,0,105,0.05,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,16,214127,0.04903631956735956
S2265,KALASAPAKKAM - 65,SARAVANAN. V,Tamizhaga Vaazhvurimai Katchi,91,11,102,0.05,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,-,17,214127,0.047635281865434996
S2265,KALASAPAKKAM - 65,SUMAN. M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,87,4,91,0.04,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,-,18,214127,0.04249814362504495
S2265,KALASAPAKKAM - 65,BASKARAN. R,Independent,75,0,75,0.04,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,19,214127,0.03502594254811397
S2265,KALASAPAKKAM - 65,KRISHNAMURTHY. S,Independent,60,6,66,0.03,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,20,214127,0.030822829442340292
S2265,KALASAPAKKAM - 65,ELUMALAI. S,Independent,45,1,46,0.02,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,21,214127,0.02148257809617657
S2265,KALASAPAKKAM - 65,ELUMALAI. T,Independent,37,0,37,0.02,24/24,11:27 PM,04/05/2026,65,KALASAPAKKAM,Independent,22,214127,0.017279464990402893
S2266,POLUR - 66,ABISHEK. R,Tamilaga Vettri Kazhagam,67203,758,67961,32.1,22/22,11:30 PM,04/05/2026,66,POLUR,Solo,1,211743,32.095984282833435
S2266,POLUR - 66,SARAVANAN. P,Desiya Murpokku Dravida Kazhagam,66907,827,67734,31.99,22/22,11:30 PM,04/05/2026,66,POLUR,INDIA/SPA,2,211743,31.98877884983211
S2266,POLUR - 66,BASKARAN. C. R,Pattali Makkal Katchi,60516,928,61444,29.02,22/22,11:30 PM,04/05/2026,66,POLUR,NDA,3,211743,29.01819658737243
S2266,POLUR - 66,UMADEVI. A,Naam Tamilar Katchi,6270,155,6425,3.03,22/22,11:30 PM,04/05/2026,66,POLUR,Solo,4,211743,3.034338797504522
S2266,POLUR - 66,PURUSOTHAMAN. M,Independent,1674,0,1674,0.79,22/22,11:30 PM,04/05/2026,66,POLUR,Independent,5,211743,0.790581034556042
S2266,POLUR - 66,DHAVAMANI. P,Anti Corruption Dynamic Party,1322,6,1328,0.63,22/22,11:30 PM,04/05/2026,66,POLUR,-,6,211743,0.6271753965892615
S2266,POLUR - 66,SHANMUGAVELU. A,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,962,8,970,0.46,22/22,11:30 PM,04/05/2026,66,POLUR,-,7,211743,0.45810251106293953
S2266,POLUR - 66,BASKARAN. C,Independent,905,3,908,0.43,22/22,11:30 PM,04/05/2026,66,POLUR,Independent,8,211743,0.4288217320053083
S2266,POLUR - 66,BANUPRIYA. D,Republican Party of India (Athawale),847,22,869,0.41,22/22,11:30 PM,04/05/2026,66,POLUR,-,9,211743,0.4104031774367984
S2266,POLUR - 66,NOTA,None of the Above,781,17,798,0.38,22/22,11:30 PM,04/05/2026,66,POLUR,NOTA/Unaligned,10,211743,0.37687196270951107
S2266,POLUR - 66,SUBHA. A,Independent,422,3,425,0.2,22/22,11:30 PM,04/05/2026,66,POLUR,Independent,11,211743,0.20071501773376216
S2266,POLUR - 66,SARAVANAN. P,Independent,327,22,349,0.16,22/22,11:30 PM,04/05/2026,66,POLUR,Independent,12,211743,0.16482244985666586
S2266,POLUR - 66,MANIKANDAN. R,Aanaithinthiya Jananayaka Pathukappu Kazhagam,317,2,319,0.15,22/22,11:30 PM,04/05/2026,66,POLUR,-,13,211743,0.15065433095781205
S2266,POLUR - 66,SYED MUKRAM. R. N,Tamizhaga Vaazhvurimai Katchi,244,7,251,0.12,22/22,11:30 PM,04/05/2026,66,POLUR,-,14,211743,0.11853992812041012
S2266,POLUR - 66,EZHIL ARASU. M M.A. L.L.M.,Independent,143,7,150,0.07,22/22,11:30 PM,04/05/2026,66,POLUR,Independent,15,211743,0.070840594494269
S2266,POLUR - 66,SARAVANAN. M,Independent,135,3,138,0.07,22/22,11:30 PM,04/05/2026,66,POLUR,Independent,16,211743,0.06517334693472748
S2267,ARANI - 67,JAYASUDHA. L,All India Anna Dravida Munnetra Kazhagam,75881,854,76735,33.34,25/25,11:27 PM,04/05/2026,67,ARANI,NDA,1,230162,33.33956083106681
S2267,ARANI - 67,MAHALAKSHMI GOVARTHANAN,Dravida Munnetra Kazhagam,70213,891,71104,30.89,25/25,11:27 PM,04/05/2026,67,ARANI,INDIA/SPA,2,230162,30.8930231749811
S2267,ARANI - 67,VENKATESH KUMAR. D,Tamilaga Vettri Kazhagam,70191,666,70857,30.79,25/25,11:27 PM,04/05/2026,67,ARANI,Solo,3,230162,30.785707458225076
S2267,ARANI - 67,DHAVAMANI. R,Naam Tamilar Katchi,6722,166,6888,2.99,25/25,11:27 PM,04/05/2026,67,ARANI,Solo,4,230162,2.9926747247590826
S2267,ARANI - 67,NOTA,None of the Above,694,13,707,0.31,25/25,11:27 PM,04/05/2026,67,ARANI,NOTA/Unaligned,5,230162,0.3071749463421416
S2267,ARANI - 67,BASKARAN. S,Independent,423,1,424,0.18,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,6,230162,0.18421807248807362
S2267,ARANI - 67,DHAMOTHARAN. M,Independent,387,0,387,0.17,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,7,230162,0.16814243880397287
S2267,ARANI - 67,MAHALAKSHMI. G,Independent,357,2,359,0.16,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,8,230162,0.1559770943943831
S2267,ARANI - 67,GANAPATHY. S,Thamizhaka Padaippalar Makkal Katchi,355,3,358,0.16,25/25,11:27 PM,04/05/2026,67,ARANI,-,9,230162,0.15554261780832632
S2267,ARANI - 67,KALAIMANI. V,Aanaithinthiya Jananayaka Pathukappu Kazhagam,288,4,292,0.13,25/25,11:27 PM,04/05/2026,67,ARANI,-,10,230162,0.126867163128579
S2267,ARANI - 67,SUDHA. S,Independent,257,0,257,0.11,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,11,230162,0.1116604826165918
S2267,ARANI - 67,SARAVANAN. S,Independent,228,1,229,0.1,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,12,230162,0.09949513820700202
S2267,ARANI - 67,SILAMBARASAN. C,Independent,202,0,202,0.09,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,13,230162,0.08776427038346904
S2267,ARANI - 67,SAKTHIVEL. S,Independent,171,13,184,0.08,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,14,230162,0.07994369183444704
S2267,ARANI - 67,SETHURAMA SASTHRI. G,Independent,178,0,178,0.08,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,15,230162,0.07733683231810638
S2267,ARANI - 67,TAMILMANNAN. D,Samaniya Makkal Nala Katchi,164,0,164,0.07,25/25,11:27 PM,04/05/2026,67,ARANI,-,16,230162,0.0712541601133115
S2267,ARANI - 67,EKAMBARAM. V,Independent,122,32,154,0.07,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,17,230162,0.06690939425274373
S2267,ARANI - 67,SURESH. S,Tamizhaga Vaazhvurimai Katchi,131,12,143,0.06,25/25,11:27 PM,04/05/2026,67,ARANI,-,18,230162,0.062130151806119166
S2267,ARANI - 67,MAHALAKSHMI. G,Independent,115,2,117,0.05,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,19,230162,0.05083376056864296
S2267,ARANI - 67,AMMU. V,Independent,100,4,104,0.05,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,20,230162,0.04518556494990485
S2267,ARANI - 67,JAYANTHI. M,Independent,89,1,90,0.04,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,21,230162,0.03910289274510997
S2267,ARANI - 67,SELVAKOTTI. E,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,68,0,68,0.03,25/25,11:27 PM,04/05/2026,67,ARANI,-,22,230162,0.029544407851860865
S2267,ARANI - 67,JAYANTHI. E,Independent,59,1,60,0.03,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,23,230162,0.026068595163406642
S2267,ARANI - 67,VENKATESAN. P,Independent,53,0,53,0.02,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,24,230162,0.023027259061009202
S2267,ARANI - 67,VINOTH. A,Independent,47,1,48,0.02,25/25,11:27 PM,04/05/2026,67,ARANI,Independent,25,230162,0.020854876130725314
S2268,CHEYYAR - 68,MUKKUR N. SUBRAMANIAN,All India Anna Dravida Munnetra Kazhagam,85939,741,86680,38.95,24/24,11:27 PM,04/05/2026,68,CHEYYAR,NDA,1,222570,38.945050995192524
S2268,CHEYYAR - 68,DUSI K MOHAN,Tamilaga Vettri Kazhagam,65217,382,65599,29.47,24/24,11:27 PM,04/05/2026,68,CHEYYAR,Solo,2,222570,29.47342409129712
S2268,CHEYYAR - 68,JOTHI. O,Dravida Munnetra Kazhagam,59231,663,59894,26.91,24/24,11:27 PM,04/05/2026,68,CHEYYAR,INDIA/SPA,3,222570,26.910185559599228
S2268,CHEYYAR - 68,TAMILSELVAN. M,Naam Tamilar Katchi,6941,102,7043,3.16,24/24,11:27 PM,04/05/2026,68,CHEYYAR,Solo,4,222570,3.1643977175719997
S2268,CHEYYAR - 68,NOTA,None of the Above,939,11,950,0.43,24/24,11:27 PM,04/05/2026,68,CHEYYAR,NOTA/Unaligned,5,222570,0.42683200790762454
S2268,CHEYYAR - 68,KUTTIMANI. S,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,397,4,401,0.18,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,6,222570,0.18016803702206047
S2268,CHEYYAR - 68,MOHAN. R,Independent,394,0,394,0.18,24/24,11:27 PM,04/05/2026,68,CHEYYAR,Independent,7,222570,0.17702295906905693
S2268,CHEYYAR - 68,DURUGAN. M,Vanchit Bahujan Aaghadi,333,1,334,0.15,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,8,222570,0.15006514804331222
S2268,CHEYYAR - 68,ARJUNAN. M,Independent,320,0,320,0.14,24/24,11:27 PM,04/05/2026,68,CHEYYAR,Independent,9,222570,0.14377499213730513
S2268,CHEYYAR - 68,SRINIVASAN. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,257,2,259,0.12,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,10,222570,0.11636788426113133
S2268,CHEYYAR - 68,VENKATESAN. V,Anaithindia Samudaya Munnetra Kazhagam,224,0,224,0.1,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,11,222570,0.10064249449611358
S2268,CHEYYAR - 68,PALANI. M,Tamizhaga Vaazhvurimai Katchi,159,23,182,0.08,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,12,222570,0.08177202677809228
S2268,CHEYYAR - 68,CHANDRASEKARAN. M,All India Jananayaka Makkal Kazhagam,143,2,145,0.07,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,13,222570,0.06514804331221638
S2268,CHEYYAR - 68,RAGUPATHI. S,Anti Corruption Dynamic Party,124,21,145,0.07,24/24,11:27 PM,04/05/2026,68,CHEYYAR,-,14,222570,0.06514804331221638
S2269,VANDAVASI - 69,AMBETHKUMAR. S,Dravida Munnetra Kazhagam,63011,794,63805,33.37,21/21,11:30 PM,04/05/2026,69,VANDAVASI,INDIA/SPA,1,191204,33.37011777996276
S2269,VANDAVASI - 69,RANI. P,All India Anna Dravida Munnetra Kazhagam,59842,630,60472,31.63,21/21,11:30 PM,04/05/2026,69,VANDAVASI,NDA,2,191204,31.626953411016505
S2269,VANDAVASI - 69,UDHAYAKUMAR. M,Tamilaga Vettri Kazhagam,57810,364,58174,30.43,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Solo,3,191204,30.425095709294784
S2269,VANDAVASI - 69,GANESH. R,Naam Tamilar Katchi,5422,73,5495,2.87,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Solo,4,191204,2.873893851593063
S2269,VANDAVASI - 69,NOTA,None of the Above,981,7,988,0.52,21/21,11:30 PM,04/05/2026,69,VANDAVASI,NOTA/Unaligned,5,191204,0.5167255915148219
S2269,VANDAVASI - 69,RANI. A,Independent,672,2,674,0.35,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,6,191204,0.352503085709504
S2269,VANDAVASI - 69,JAISANKAR. M,Independent,330,1,331,0.17,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,7,191204,0.17311353318968223
S2269,VANDAVASI - 69,PONNAMBALAM. P,Independent,262,0,262,0.14,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,8,191204,0.13702642204137988
S2269,VANDAVASI - 69,THAMARAI SELVI. S,Tamizhaga Vaazhvurimai Katchi,248,4,252,0.13,21/21,11:30 PM,04/05/2026,69,VANDAVASI,-,9,191204,0.13179640593293027
S2269,VANDAVASI - 69,UDHAYAKUMAR. N,Independent,160,27,187,0.1,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,10,191204,0.09780130122800779
S2269,VANDAVASI - 69,MUTHUPERUMAL. K,Aanaithinthiya Jananayaka Pathukappu Kazhagam,121,3,124,0.06,21/21,11:30 PM,04/05/2026,69,VANDAVASI,-,11,191204,0.06485219974477521
S2269,VANDAVASI - 69,KANNIYAPPAN. S,Independent,117,4,121,0.06,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,12,191204,0.06328319491224033
S2269,VANDAVASI - 69,MUTHUSELVAM. V,Anti Corruption Dynamic Party,112,1,113,0.06,21/21,11:30 PM,04/05/2026,69,VANDAVASI,-,13,191204,0.05909918202548064
S2269,VANDAVASI - 69,AMBEDKAR. T,Independent,65,39,104,0.05,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,14,191204,0.054392167527875984
S2269,VANDAVASI - 69,RAKESH SHARMA. R,Thakkam Katchi,61,0,61,0.03,21/21,11:30 PM,04/05/2026,69,VANDAVASI,-,15,191204,0.031903098261542646
S2269,VANDAVASI - 69,ARJUNAN. M,Independent,41,0,41,0.02,21/21,11:30 PM,04/05/2026,69,VANDAVASI,Independent,16,191204,0.021443066044643418
S2270,GINGEE - 70,GANESHKUMAR A,Pattali Makkal Katchi,77324,877,78201,36.1,24/24,11:27 PM,04/05/2026,70,GINGEE,NDA,1,216652,36.0952125990067
S2270,GINGEE - 70,GINGEE MASTHAN K S,Dravida Munnetra Kazhagam,64795,761,65556,30.26,24/24,11:27 PM,04/05/2026,70,GINGEE,INDIA/SPA,2,216652,30.258663663386443
S2270,GINGEE - 70,CHANDRASEKARAN B,Tamilaga Vettri Kazhagam,61209,400,61609,28.44,24/24,11:27 PM,04/05/2026,70,GINGEE,Solo,3,216652,28.43684803278991
S2270,GINGEE - 70,ADVOCATE KRISHNAN E,Naam Tamilar Katchi,6296,75,6371,2.94,24/24,11:27 PM,04/05/2026,70,GINGEE,Solo,4,216652,2.940660598563595
S2270,GINGEE - 70,NOTA,None of the Above,495,13,508,0.23,24/24,11:27 PM,04/05/2026,70,GINGEE,NOTA/Unaligned,5,216652,0.23447741077857578
S2270,GINGEE - 70,RAMESH R,Independent,483,0,483,0.22,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,6,216652,0.2229381681221498
S2270,GINGEE - 70,MUNUSAMY A,Independent,435,0,435,0.2,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,7,216652,0.20078282222181193
S2270,GINGEE - 70,SAKTHIVEL A,Thakkam Katchi,431,1,432,0.2,24/24,11:27 PM,04/05/2026,70,GINGEE,-,8,216652,0.1993981131030408
S2270,GINGEE - 70,PRABAKARAN M,Independent,431,0,431,0.2,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,9,216652,0.1989365433967838
S2270,GINGEE - 70,RASANAYAGAM N,Tamizhaga Vaazhvurimai Katchi,415,5,420,0.19,24/24,11:27 PM,04/05/2026,70,GINGEE,-,10,216652,0.19385927662795635
S2270,GINGEE - 70,POYYATHAPPAN K,Independent,411,0,411,0.19,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,11,216652,0.189705149271643
S2270,GINGEE - 70,RANGARAJAN E,Bahujan Samaj Party,379,2,381,0.18,24/24,11:27 PM,04/05/2026,70,GINGEE,Solo,12,216652,0.17585805808393185
S2270,GINGEE - 70,DEVENDIRAN M,Independent,319,0,319,0.15,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,13,216652,0.14724073629599543
S2270,GINGEE - 70,PERUMAL N,Aanaithinthiya Jananayaka Pathukappu Kazhagam,280,5,285,0.13,24/24,11:27 PM,04/05/2026,70,GINGEE,-,14,216652,0.13154736628325608
S2270,GINGEE - 70,THANIGAIMALAI R,Anti Corruption Dynamic Party,174,0,174,0.08,24/24,11:27 PM,04/05/2026,70,GINGEE,-,15,216652,0.08031312888872477
S2270,GINGEE - 70,SRIDHAR G,Independent,160,0,160,0.07,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,16,216652,0.07385115300112623
S2270,GINGEE - 70,MOHAN A,Independent,153,0,153,0.07,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,17,216652,0.07062016505732696
S2270,GINGEE - 70,MOHAMMAD SIDDIQ M H,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,127,1,128,0.06,24/24,11:27 PM,04/05/2026,70,GINGEE,-,18,216652,0.05908092240090099
S2270,GINGEE - 70,GOKULRAJ S,Independent,105,8,113,0.05,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,19,216652,0.0521573768070454
S2270,GINGEE - 70,BANUKUMAR R,Independent,82,0,82,0.04,24/24,11:27 PM,04/05/2026,70,GINGEE,Independent,20,216652,0.037848715913077195
S2271,MAILAM - 71,SHANMUGAM C VE,All India Anna Dravida Munnetra Kazhagam,81436,917,82353,43.52,21/21,11:27 PM,04/05/2026,71,MAILAM,NDA,1,189221,43.52212492270942
S2271,MAILAM - 71,VIJAY NIRANJAN A,Tamilaga Vettri Kazhagam,51983,329,52312,27.65,21/21,11:27 PM,04/05/2026,71,MAILAM,Solo,2,189221,27.645980097346488
S2271,MAILAM - 71,VENKATESAN L,Desiya Murpokku Dravida Kazhagam,45726,541,46267,24.45,21/21,11:27 PM,04/05/2026,71,MAILAM,INDIA/SPA,3,189221,24.45130297377141
S2271,MAILAM - 71,VIDJAIVIKRAM S,Naam Tamilar Katchi,4341,42,4383,2.32,21/21,11:27 PM,04/05/2026,71,MAILAM,Solo,4,189221,2.316339095554933
S2271,MAILAM - 71,SIVA S,Independent,551,1,552,0.29,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,5,189221,0.29172237753737695
S2271,MAILAM - 71,GOPU V S,Independent,536,1,537,0.28,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,6,189221,0.2837951390173395
S2271,MAILAM - 71,RANJITH KUMAR M,Bahujan Samaj Party,361,4,365,0.19,21/21,11:27 PM,04/05/2026,71,MAILAM,Solo,7,189221,0.19289613732091046
S2271,MAILAM - 71,RANJITHA V,Independent,356,1,357,0.19,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,8,189221,0.18866827677689052
S2271,MAILAM - 71,VINOTH R,Thakkam Katchi,332,0,332,0.18,21/21,11:27 PM,04/05/2026,71,MAILAM,-,9,189221,0.17545621257682814
S2271,MAILAM - 71,NOTA,None of the Above,289,10,299,0.16,21/21,11:27 PM,04/05/2026,71,MAILAM,NOTA/Unaligned,10,189221,0.15801628783274585
S2271,MAILAM - 71,AYYANAR N,Anti Corruption Dynamic Party,263,1,264,0.14,21/21,11:27 PM,04/05/2026,71,MAILAM,-,11,189221,0.13951939795265852
S2271,MAILAM - 71,TAMIZHARASAN M,Independent,250,2,252,0.13,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,12,189221,0.1331776071366286
S2271,MAILAM - 71,KRISHNAMURTHY K,Independent,198,0,198,0.1,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,13,189221,0.1046395484644939
S2271,MAILAM - 71,SUNDAR C,Independent,133,0,133,0.07,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,14,189221,0.07028818154433177
S2271,MAILAM - 71,ANANDHABABU M,Tamizhaga Vaazhvurimai Katchi,120,1,121,0.06,21/21,11:27 PM,04/05/2026,71,MAILAM,-,15,189221,0.06394639072830183
S2271,MAILAM - 71,VIJAYAGANTH K,Independent,97,0,97,0.05,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,16,189221,0.05126280909624196
S2271,MAILAM - 71,MANAVALAN A,Anna MGR Dravida Makkal Kalgam,92,1,93,0.05,21/21,11:27 PM,04/05/2026,71,MAILAM,-,17,189221,0.04914887882423198
S2271,MAILAM - 71,KARVANNAN K,Independent,91,1,92,0.05,21/21,11:27 PM,04/05/2026,71,MAILAM,Independent,18,189221,0.048620396256229485
S2271,MAILAM - 71,SURESH KUMAR S,Indhia Kudiarasu Katchi,81,1,82,0.04,21/21,11:27 PM,04/05/2026,71,MAILAM,NOTA/Unaligned,19,189221,0.043335570576204546
S2271,MAILAM - 71,SEKAR NAYAKAR I M,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,57,2,59,0.03,21/21,11:27 PM,04/05/2026,71,MAILAM,-,20,189221,0.031180471512147173
S2271,MAILAM - 71,PURUSHOTHAMAN K,Desiya Makkal Sakthi Katchi,46,1,47,0.02,21/21,11:27 PM,04/05/2026,71,MAILAM,-,21,189221,0.02483868069611724
S2271,MAILAM - 71,DIVYA P,Naam Indiar Party,26,0,26,0.01,21/21,11:27 PM,04/05/2026,71,MAILAM,-,22,189221,0.013740546768064856
S2272,TINDIVANAM - 72,VANNI ARASU,Viduthalai Chiruthaigal Katchi,63094,739,63833,32.56,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,INDIA/SPA,1,196026,32.563537489924805
S2272,TINDIVANAM - 72,ARJUNAN. P,All India Anna Dravida Munnetra Kazhagam,62325,774,63099,32.19,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,NDA,2,196026,32.1890973646353
S2272,TINDIVANAM - 72,SAKTHIVEL. S,Tamilaga Vettri Kazhagam,60836,323,61159,31.2,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Solo,3,196026,31.19943272831155
S2272,TINDIVANAM - 72,PACHIMUTHU. P,Naam Tamilar Katchi,5205,37,5242,2.67,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Solo,4,196026,2.6741350637160375
S2272,TINDIVANAM - 72,NOTA,None of the Above,704,10,714,0.36,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,NOTA/Unaligned,5,196026,0.3642373970799792
S2272,TINDIVANAM - 72,VINOTH. S,Independent,433,2,435,0.22,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Independent,6,196026,0.2219093385571302
S2272,TINDIVANAM - 72,VENKATACHALAPATHY. A,Bahujan Samaj Party,420,2,422,0.22,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Solo,7,196026,0.21527756522094008
S2272,TINDIVANAM - 72,VISWANATHAN. S.A,Independent,208,0,208,0.11,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Independent,8,196026,0.10610837337904155
S2272,TINDIVANAM - 72,MOHAN. A,MAKKAL SAKTHI KATCHI,198,3,201,0.1,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,-,9,196026,0.10253741850570842
S2272,TINDIVANAM - 72,PON.SIVAKUMAR,Independent,196,3,199,0.1,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Independent,10,196026,0.1015171456847561
S2272,TINDIVANAM - 72,DEVAKUMARAN. E,Independent,197,1,198,0.1,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Independent,11,196026,0.10100700927427994
S2272,TINDIVANAM - 72,CHANDARAN. A,Independent,99,0,99,0.05,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Independent,12,196026,0.05050350463713997
S2272,TINDIVANAM - 72,DURKALI. N,Independent,69,9,78,0.04,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,Independent,13,196026,0.03979064001714058
S2272,TINDIVANAM - 72,VANJINATHAN. C,Tamizhaga Vaazhvurimai Katchi,72,2,74,0.04,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,-,14,196026,0.03775009437523594
S2272,TINDIVANAM - 72,RAMNESHWARAN. V,Thakkam Katchi,65,0,65,0.03,23/23,11:30 PM,04/05/2026,72,TINDIVANAM,-,15,196026,0.033158866680950486
S2273,VANUR - 73,GOWTHAM D,Dravida Munnetra Kazhagam,68418,455,68873,35.85,23/23,11:30 PM,04/05/2026,73,VANUR,INDIA/SPA,1,192119,35.849135171430206
S2273,VANUR - 73,SURESH P,Tamilaga Vettri Kazhagam,61589,250,61839,32.19,23/23,11:30 PM,04/05/2026,73,VANUR,Solo,2,192119,32.18786273091157
S2273,VANUR - 73,MURUGAN P,All India Anna Dravida Munnetra Kazhagam,53839,354,54193,28.21,23/23,11:30 PM,04/05/2026,73,VANUR,NDA,3,192119,28.208037726617356
S2273,VANUR - 73,KARIKALAN B,Naam Tamilar Katchi,4654,43,4697,2.44,23/23,11:30 PM,04/05/2026,73,VANUR,Solo,4,192119,2.444838875905038
S2273,VANUR - 73,VETRIVEL G,Independent,571,1,572,0.3,23/23,11:30 PM,04/05/2026,73,VANUR,Independent,5,192119,0.2977321347706369
S2273,VANUR - 73,NOTA,None of the Above,510,9,519,0.27,23/23,11:30 PM,04/05/2026,73,VANUR,NOTA/Unaligned,6,192119,0.2701450663390919
S2273,VANUR - 73,SAKTHIVEL S,Tamizhaga Vaazhvurimai Katchi,283,2,285,0.15,23/23,11:30 PM,04/05/2026,73,VANUR,-,7,192119,0.14834555666019497
S2273,VANUR - 73,VINAYAGAMOORTHY M,Bahujan Samaj Party,265,0,265,0.14,23/23,11:30 PM,04/05/2026,73,VANUR,Solo,8,192119,0.13793534215772515
S2273,VANUR - 73,RADHIKA S,Independent,197,0,197,0.1,23/23,11:30 PM,04/05/2026,73,VANUR,Independent,9,192119,0.10254061284932776
S2273,VANUR - 73,SATHYARAMAN P,Independent,172,0,172,0.09,23/23,11:30 PM,04/05/2026,73,VANUR,Independent,10,192119,0.08952784472124048
S2273,VANUR - 73,SIVAKUMAR R,Independent,111,1,112,0.06,23/23,11:30 PM,04/05/2026,73,VANUR,Independent,11,192119,0.05829720121383101
S2273,VANUR - 73,ANANDAKUMAR P M,Thakkam Katchi,95,0,95,0.05,23/23,11:30 PM,04/05/2026,73,VANUR,-,12,192119,0.049448518886731664
